Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review_Count,Average_Rating,Review URL,Google_Maps_URL,Latitude,Longitude,Website,Domain,Opening_hours,Featured_image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True Fitness,"Before, Prime Academy, Plot no 36, Lalji Compound, Military rd, School, opp. More’s Restaurant, Marol, Andheri East, Mumbai, Maharashtra 400059","Before, Prime Academy","Plot no 36, Lalji Compound, Military rd",Gym,098200 54530,"098200 54530, +91 98200 54530",YES,340,4.4,https://search.google.com/local/reviews?placeid=ChIJRcXg_xDI5zsRJRAVhUYraWw&q=Mumbai+all+Gyms&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7811822610531291173,19.1195351,72.8851888,,,"Sunday:[8 am–2 pm], Monday:[6 am–12 am], Tuesday:[6 am–12 am], Wednesday:[6 am–12 am], Thursday:[6 am–12 am], Friday:[6 am–12 am], Saturday:[6 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipNdc6Ijx-tMN1-FuG00-rgSmRH_bX5usXHER73D=w122-h92-k-no,7.81E+18,ChIJRcXg_xDI5zsRJRAVhUYraWw,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***Rane Hospital & Mumbai Heart Clinic,"37, Pestom Sagar Rd Number 2, Chembur West, Pestom Sagar Colony, Chembur, Mumbai, Maharashtra 400089","37, Pestom Sagar Rd Number 2","Chembur West, Pestom Sagar Colony, Chembur","Heart hospital,Cardiologist,Hospital,Private hospital,Surgeon",022 3513 0080,"022 3513 0080, +91 22 3513 0080",YES,787,4.6,https://search.google.com/local/reviews?placeid=ChIJq6qqap7I5zsR237YqUbz68g&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14477932911935389403,19.0694549,72.903847,https://ranehospital.com/,ranehospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNoL29AU-EKTywNrAso0Kyu1_kI8gxVzbaZGoNR=w147-h92-k-no,1.45E+19,ChIJq6qqap7I5zsR237YqUbz68g,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,
Gleneagles Hospital Mumbai,"35, Dr Ernest Borges Rd, opp. Shirodkar High School, Parel East, Parel, Mumbai, Maharashtra 400012","35, Dr Ernest Borges Rd",opp. Shirodkar High School,Hospital,075488 10101,"075488 10101, +91 75488 10101",YES,19970,4.8,https://search.google.com/local/reviews?placeid=ChIJxatUrvDO5zsRbXpEagVP2ts&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=15842061523905444461,18.9995043,72.8406054,https://www.gleneagleshospitals.co.in/gleneagles-hospital-parel-mumbai,gleneagleshospitals.co.in,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipP0MERVnmiCYhGgCV9UxqoMljo5a4miZhbZkGM4=w163-h92-k-no,1.58E+19,ChIJxatUrvDO5zsRbXpEagVP2ts,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jai Hind Hospital & ICCU,"K School, 162, PL Lokhande Marg, opposite Mighty Commercial Complex & R.B, Gautam Nagar, Govandi East, Mumbai, Maharashtra 400043",K School,"162, PL Lokhande Marg",Hospital,088282 62542,"088282 62542, +91 88282 62542",YES,52,4.9,https://search.google.com/local/reviews?placeid=ChIJPQAAYRDG5zsRkRPcqQZ-CHE&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8144898493184218001,19.0605211,72.913135,http://www.zarqhealthcare.in/,zarqhealthcare.in,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipN6FhRTYjzSHDvTO7ik3zFdSmbeBPsaKXtMSGmA=w204-h92-k-no,8.14E+18,ChIJPQAAYRDG5zsRkRPcqQZ-CHE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Godrej Memorial Hospital,"Opposite Godrej Platinum, Eastern Express Hwy, Vikhroli, Mumbai, Maharashtra 400079",Opposite Godrej Platinum,Eastern Express Hwy,Hospital,022 6641 7052,"022 6641 7052, +91 22 6641 7052",YES,633,4,https://search.google.com/local/reviews?placeid=ChIJicrNgrnH5zsR0-Qr55GwRRI&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1316652606770898131,19.1037851,72.9273209,http://www.godrejhospital.com/,godrejhospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipM5k7wXLf99EDZr0PtGgrAbz37JTaRfAfy_D8A9=w138-h92-k-no,1.32E+18,ChIJicrNgrnH5zsR0-Qr55GwRRI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wockhardt Hospitals, Mumbai Central","Police Station, 1877 Doctor Anandrao Nair Marg, Near Agripada, Mumbai Central, Mumbai, Maharashtra 400011",Police Station,"1877 Doctor Anandrao Nair Marg, Near Agripada",Hospital,082911 01001,"082911 01001, +91 82911 01001",YES,5040,4.6,https://search.google.com/local/reviews?placeid=ChIJkZClnGjO5zsRwcGDYzFLyCw&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=3226911808506020289,18.9752486,72.8238218,https://www.wockhardthospitals.com/mumbai/,wockhardthospitals.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOkOKR2Ag1Z-HR2P2jRK0ghm9K8q8SPJbKMumbL=w163-h92-k-no,3.23E+18,ChIJkZClnGjO5zsRwcGDYzFLyCw,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parakh Hospital,"Khokani Lane, Opp. Ghatkopar Railway Station, Ghatkopar East, Mumbai, Maharashtra 400077","Khokani Lane, Opp. Ghatkopar Railway Station",Ghatkopar East,Hospital,022 6782 7000,"022 6782 7000, +91 22 6782 7000",YES,762,4.4,https://search.google.com/local/reviews?placeid=ChIJB0zPSCzG5zsRdCwbZ4tnzYQ&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9569418631660121204,19.0843934,72.9077054,http://parakhhospital.com/,parakhhospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNCh7epvPrHnHVpxMsR5hqeydLwhzymDr4J5teT=w163-h92-k-no,9.57E+18,ChIJB0zPSCzG5zsRdCwbZ4tnzYQ,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CritiCare Asia Hospital -Cashless, Emergency, 24 Hrs Hospital in Kurla West","Building No 1, Kirol Road, Kirol Rd, off Lal Bahadur Shastri Marg, near Kohinoor International School, Ali Yavar Jung, Kurla West, Kurla, Mumbai, Maharashtra 400070",Building No 1,"Kirol Road, Kirol Rd",Hospital,022 6755 6755,"022 6755 6755, +91 22 6755 6755",YES,4600,4.6,https://search.google.com/local/reviews?placeid=ChIJOzPGTY_I5zsR_lHv0AOGmJs&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11211858623287218686,19.0760723,72.8862077,http://www.criticareasiahospital.com/,criticareasiahospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNsX7ZJ-4sO3Nd5OoTWtSsI5H7k7H9zEDY5Lik8=w162-h92-k-no,1.12E+19,ChIJOzPGTY_I5zsR_lHv0AOGmJs,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaslok Hospital & Research Centre,"15, Pedder Rd, IT Colony, Tardeo, Mumbai, Maharashtra 400026","15, Pedder Rd","IT Colony, Tardeo",Hospital,i36vZvCeHNyLnesP-ZHCsAg,,YES,10729,4.8,https://search.google.com/local/reviews?placeid=ChIJk3X00XbO5zsRx2UpTspHr3M&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8335960369506379207,18.9715715,72.8099571,https://www.jaslokhospital.net/,jaslokhospital.net,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOshc735m4RcyqnFYLv0lHREaX0onkuqbnv7d3w=w80-h106-k-no,8.34E+18,ChIJk3X00XbO5zsRx2UpTspHr3M,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S L Raheja Hospital,"Raheja Rugnalaya Marg, Mahim West, Mahim, Mumbai, Maharashtra 400016",Raheja Rugnalaya Marg,"Mahim West, Mahim",Hospital,022 6987 1211,"022 6987 1211, +91 22 6987 1211",YES,5417,4.8,https://search.google.com/local/reviews?placeid=ChIJyT7BhC_J5zsRNoVeG78cfIA&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9258306541090407734,19.0462839,72.8426792,https://www.rahejahospital.com/?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=FHL-gmb,rahejahospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipO5NGDUjoCf89GjJ3zmi-g9D4XBFk8xK1I8xPaa=w80-h106-k-no,9.26E+18,ChIJyT7BhC_J5zsRNoVeG78cfIA,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lilavati Hospital And Research Centre,"A-791, A-791, Bandra Reclamation Rd, General Arunkumar Vaidya Nagar, Bandra West, Mumbai, Maharashtra 400050",A-791,"A-791, Bandra Reclamation Rd",Hospital,022 6930 1000,"022 6930 1000, +91 22 6930 1000",YES,1679,3.9,https://search.google.com/local/reviews?placeid=ChIJsXCptzjJ5zsRlS-bPoti--k&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16860177980181917589,19.0510043,72.8293225,https://www.lilavatihospital.com/,lilavatihospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipN_1srik1EwYCB2cUXnVVAHZDs-ieLmJPgrDnHQ=w122-h92-k-no,1.69E+19,ChIJsXCptzjJ5zsRlS-bPoti--k,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apollo Spectra Hospitals,"Famous Cine Labs 156, behind Everest Building, Tardeo, Mumbai, Maharashtra 400034",Famous Cine Labs 156,behind Everest Building,Hospital,084484 40991,"084484 40991, +91 84484 40991",YES,4053,4.7,https://search.google.com/local/reviews?placeid=ChIJF202kHHO5zsRGNhlYrAotHQ&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8409391142237755416,18.97071,72.8145189,https://www.apollospectra.com/mumbai/tardeo/our-hospitals/best-hospital-in-tardeo-mumbai?utm_source=google&utm_medium=GoogleMap&utm_campaign=GoogleMapTardeo,apollospectra.com,"Sunday:[8 am–8 pm], Monday:[8 am–8 pm], Tuesday:[8 am–8 pm], Wednesday:[8 am–8 pm], Thursday:[8 am–8 pm], Friday:[8 am–8 pm], Saturday:[8 am–8 pm]",https://lh5.googleusercontent.com/p/AF1QipOmXVUSNe8pgr0-14geVqhQjYduseA-6qEJu5WT=w139-h92-k-no,8.41E+18,ChIJF202kHHO5zsRGNhlYrAotHQ,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zen Multi Speciality Hospital,"Plot No, 425, 10th Rd, near Sandu Garden, Jai Ambe Nagar, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071",Plot No,"425, 10th Rd",Hospital,022 3520 5600,"022 3520 5600, +91 22 3520 5600",YES,2951,4.5,https://search.google.com/local/reviews?placeid=ChIJ26nbE6fI5zsRlmURhME3d1Q&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6086394725698463126,19.0558779,72.896792,https://www.zenhospital.in/,zenhospital.in,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNeS-Z-jeFRcF240bfgvKKFzfykQrhbxh5CTQx6=w163-h92-k-no,6.09E+18,ChIJ26nbE6fI5zsRlmURhME3d1Q,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicare Hospital,"Near Petrol Pump, Marol Naka, Andheri Kurla Road, Andheri East, Mumbai, Maharashtra 400059","Near Petrol Pump, Marol Naka, Andheri Kurla Road, Andheri East","Mumbai, Maharashtra 400059",Hospital,073046 75610,"073046 75610, +91 73046 75610",YES,159,4.3,https://search.google.com/local/reviews?placeid=ChIJy8JiJxXI5zsREzPCI2fK1oQ&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9572060602352939795,19.1084333,72.8777682,https://medicare-hospital.com/,medicare-hospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNu8eLIzA23dRfht61IwJNJM3ZqyTPbaZy4u284=w92-h92-k-no,9.57E+18,ChIJy8JiJxXI5zsREzPCI2fK1oQ,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swastik Hospital And Research Centre,"22, Deepak Kumar Marg, Swastik Park, Chembur, Mumbai, Maharashtra 400071","22, Deepak Kumar Marg","Swastik Park, Chembur",Hospital,022 6684 1234,"022 6684 1234, +91 22 6684 1234",YES,406,4.4,https://search.google.com/local/reviews?placeid=ChIJn0Fl-KTI5zsRXMGsCzilNpg&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10968135602640044380,19.0552153,72.8899373,,,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMjalekbd3z5gekNF4ChLzzi0aLs8X-H109dWcp=w80-h142-k-no,1.10E+19,ChIJn0Fl-KTI5zsRXMGsCzilNpg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acme Hospital,"Mono Rail Station, Signature Business Park, 3 & 4 th Floor, Postal Colony Rd, near Chembur, Chembur, Mumbai, Maharashtra 400071","Mono Rail Station, Signature Business Park",3 & 4 th Floor,Hospital,086550 06565,"086550 06565, +91 86550 06565",YES,903,4.8,https://search.google.com/local/reviews?placeid=ChIJB0H-ngzJ5zsRv6_g2Scyjps&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11208951669312237503,19.0602944,72.8958343,http://www.acmehospital.com/,acmehospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOMS1MJ5i4mugAvx2Bnh-gcQ1t7WzDworUN5v2l=w145-h92-k-no,1.12E+19,ChIJB0H-ngzJ5zsRv6_g2Scyjps,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benz Hospital,"Summer Queen Building, 1st Hasnabad Ln, Willingdon, Santacruz West, Mumbai, Maharashtra 400054",Summer Queen Building,1st Hasnabad Ln,Hospital,022 2649 1700,"022 2649 1700, +91 22 2649 1700",YES,669,4.8,https://search.google.com/local/reviews?placeid=ChIJwVhsa9LJ5zsRk2AS1Vt5Jgo&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=731405424818020499,19.0796861,72.8406318,http://www.benzmedicure.com/,benzmedicure.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNKRgag1Al6KZB94VERLbv4tCWmh7xVQhn_zxi7=w163-h92-k-no,7.31E+17,ChIJwVhsa9LJ5zsRk2AS1Vt5Jgo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaradhya Health Care Super Speciality Hospital : 24 X 7, Cardiac, Neurology, Orthopedic Hospital, ICU in Andheri","Metro Station, Aarpee Chambers, Marol, Andheri East, Mumbai, Maharashtra 400059",Metro Station,Aarpee Chambers,Hospital,022 6900 0000,"022 6900 0000, +91 22 6900 0000",YES,454,4.7,https://search.google.com/local/reviews?placeid=ChIJSdgkkhHJ5zsRFpg9N8tGF9g&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=15570992075275868182,19.1095206,72.8840255,,,,https://lh5.googleusercontent.com/p/AF1QipN9rhcoNzy4QO8IoFH67cdV4_QmjfhYlYImNrrJ=w138-h92-k-no,1.56E+19,ChIJSdgkkhHJ5zsRFpg9N8tGF9g,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy Spirit Hospital,"Mahakali Caves Rd, Sher E Punjab Colony, Andheri East, Mumbai, Maharashtra 400093",Mahakali Caves Rd,"Sher E Punjab Colony, Andheri East",Hospital,022 4247 8888,"022 4247 8888, +91 22 4247 8888",YES,2071,4.1,https://search.google.com/local/reviews?placeid=ChIJu6ZgoCfI5zsRQklnqjhBZoE&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9324211790150060354,19.1284192,72.866633,http://www.holyspirithospital.org/,holyspirithospital.org,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipO87guJaoT2bO6B0hlyvL1GfFzlcDyJ6paM61G3=w138-h92-k-no,9.32E+18,ChIJu6ZgoCfI5zsRQklnqjhBZoE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombay Hospital & Medical Research Centre,"Bombay Hospital, 12, Vitthaldas Thackersey Marg, near Liberty cinema, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020",Bombay Hospital,"12, Vitthaldas Thackersey Marg",Hospital,022 2206 7676,"022 2206 7676, +91 22 2206 7676",YES,1047,3.9,https://search.google.com/local/reviews?placeid=ChIJkwIlDeDR5zsRkVBOhODKuv4&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=18355206296943087761,18.941034,72.8274361,https://bombayhospital.com/,bombayhospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOWnVD2vpycNB6CsEduqDM4TXYHF4WYm9SFdEpS=w122-h92-k-no,1.84E+19,ChIJkwIlDeDR5zsRkVBOhODKuv4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paramount General Hospital & ICCU,"Laxmi Commercial Premises, Near Sakinaka Junction, Andheri Kurla Road Andheri East, Magan Nathuram Rd, Saki Naka, Mumbai, Maharashtra 400072","Laxmi Commercial Premises, Near Sakinaka Junction, Andheri Kurla Road Andheri East",Magan Nathuram Rd,Hospital,022 4609 7461,"022 4609 7461, +91 22 4609 7461",YES,695,4.2,https://search.google.com/local/reviews?placeid=ChIJU_HM-W3I5zsRZZ8hNwBswhc&q=Mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1712049556534959973,19.1038025,72.8868751,http://paramountgeneralhospital.com/,paramountgeneralhospital.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOR8t7gy7seKpyDJbrfRtmXAP6GpR0cO3coVfGp=w163-h92-k-no,1.71E+18,ChIJU_HM-W3I5zsRZZ8hNwBswhc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
